Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Item_Visibility_MeanRatio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
DRE49,12.792854228644991,0.018148152222222224,153.8024,OUT027,7741.9224,0.26033924237553013,28,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDV56,16.1,0.013623294,109.3596,OUT045,1186.4556,0.1954291541745079,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDD32,17.7,0.041098734,80.9276,OUT018,487.3656,0.5895703948885702,4,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCN19,13.1,0.01209726,188.85299999999998,OUT035,3225.801,0.17353786019953085,9,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDQ48,14.3,0.034382602000000005,96.5726,OUT013,2251.0698,0.49322600152200674,26,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDW34,12.792854228644991,0.035406842,244.317,OUT027,8262.578000000001,0.5079189500021392,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
NCS38,8.6,0.090374342,114.3176,OUT045,1946.7992,1.2964398489923,11,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDL58,5.78,0.07445112599999999,264.5568,OUT018,6327.7632,1.06801780696502,4,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDY59,8.195,0.031467128,91.8462,OUT045,2313.655,0.4514028845990532,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDZ03,13.65,0.078786674,184.824,OUT046,3355.632,1.130212198315818,16,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDP60,17.35,0.056032247,102.3016,OUT045,1619.2256,0.8037949293105697,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCI30,20.25,0.058935522000000004,246.646,OUT046,2463.46,0.8454430488906063,16,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDO03,12.792854228644991,0.064577332,230.5352,OUT019,687.1056,0.926376056452014,28,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDZ20,16.1,0.034306962,252.3356,OUT046,3815.034,0.49214092905555623,16,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDQ31,12.792854228644991,0.053586458,89.7856,OUT027,966.7416,0.7687095472025923,28,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDY03,17.6,0.076431919,113.2202,OUT018,2025.3636,1.0964327189961913,4,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDW45,18.0,0.039090105,148.4418,OUT045,4119.9704,0.5607561693040393,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCO41,12.5,0.031549131,99.0384,OUT010,197.0768,0.4525792357025215,15,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
FDK16,9.065,0.115233813,94.4094,OUT013,2856.282,1.6530544380010748,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDZ16,16.85,0.159825617,195.5478,OUT035,4262.4516,2.2927336916995884,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCD18,16.0,0.073080167,228.4668,OUT017,2534.0348,1.0483510980341308,6,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDF52,9.3,0.066727717,181.6292,OUT013,2371.5796,0.9572238030909362,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDF09,6.215,0.012146608,37.9848,OUT035,782.9808,0.17424576813282538,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDW43,20.1,0.022552082999999997,226.6036,OUT017,6831.108,0.3235145997409509,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDU19,8.77,0.047036035999999996,170.5422,OUT017,2759.0752,0.674742300298423,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDA50,16.25,0.087158654,95.141,OUT035,2220.4429999999998,1.2503100960904603,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDS48,15.15,0.027756137,150.4708,OUT013,2106.5912,0.3981679010275902,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NCH07,13.15,0.092589917,159.5604,OUT013,1901.5248,1.3282227605451289,26,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NCK54,12.15,0.016397122111111113,117.615,OUT013,1514.695,0.23522032961122077,26,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDD53,12.792854228644991,0.077427883,41.8454,OUT019,41.9454,1.1107200420260153,28,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDV58,20.85,0.12122744699999999,197.5452,OUT035,4306.3944,1.7390344383630703,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDI08,18.2,0.066284519,247.2092,OUT035,3486.1288,0.9508660301270823,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDD08,8.3,0.03549838,36.6506,OUT018,455.4072,0.5092320827815409,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDX34,6.195,0.072131519,120.1098,OUT045,2892.2352,1.0347425334498725,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDX55,15.1,0.05371099655555555,216.4166,OUT045,2830.3158,0.7704960802227515,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCS05,11.5,0.021020616000000002,130.7942,OUT045,2782.3782,0.30154536818387156,11,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDL04,19.0,0.111902259,105.4622,OUT035,1905.5196,1.6052625617994236,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDJ53,10.5,0.071548187,120.2098,OUT018,602.549,1.0263745073790174,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDB47,8.8,0.071540443,210.6612,OUT049,2508.7344,1.0262634179927113,14,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCS29,12.792854228644991,0.121765124,264.1884,OUT019,264.9884,1.7467475333993434,28,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDB33,17.75,0.014609738,160.4262,OUT045,3182.5240000000003,0.20957991070670332,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDL52,12.792854228644991,0.08069799799999999,39.8506,OUT019,37.9506,1.1576305622352516,28,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDB03,17.75,0.156802171,242.1538,OUT035,4326.3684,2.2493616926461804,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDW20,20.75,0.024144862000000003,123.37299999999999,OUT035,2093.9410000000003,0.3463633654474621,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDT10,16.7,0.062297249000000006,60.6562,OUT018,592.562,0.8936677634255497,4,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDK04,12.792854228644991,0.052058710999999994,55.5588,OUT027,1145.1760000000002,0.7467936798651743,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
NCL07,13.85,0.031402114,40.248000000000005,OUT045,319.584,0.45047024444392625,11,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDZ31,15.35,0.113217223,191.1504,OUT046,1725.7536,1.6241260101174242,16,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDE45,12.1,0.042101977799999996,177.3002,OUT035,3044.7034,0.6039621482534187,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCK54,12.15,0.016397122111111113,118.515,OUT018,1398.18,0.23522032961122077,4,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRE15,12.792854228644991,0.031139932999999998,74.8012,OUT019,303.6048,0.44670920023019733,28,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NCQ38,16.35,0.013363901999999999,106.12799999999999,OUT035,1917.504,0.19170811878030486,9,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDB08,12.792854228644991,0.030952737,160.1578,OUT027,3048.6982,0.44402383236359694,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
DRF49,7.27,0.07136748,111.8518,OUT018,2277.036,1.0237822256471973,4,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRC27,13.8,0.058192802,246.9802,OUT049,5896.3248,0.8347885668403408,14,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDB37,20.25,0.022976492999999997,240.3538,OUT049,4086.0146,0.3296028547050736,14,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDS35,9.3,0.111220521,65.7826,OUT046,968.7389999999999,1.5954828799758778,16,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDE47,14.15,0.037967687,125.6046,OUT049,1618.5598,0.5446548357814535,14,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCT53,12.792854228644991,0.0453875069,164.5526,OUT027,2302.3364,0.6510937871234843,28,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDL14,8.115,0.032158866,154.8972,OUT046,1713.7692,0.4613260186259902,16,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDP21,12.792854228644991,0.045068892,190.8872,OUT019,945.436,0.6465231861796601,28,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NCV54,11.1,0.033176087,120.1124,OUT045,1896.1984,0.47591827800456243,11,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCO41,12.5,0.018845298,96.7384,OUT035,2759.0752,0.2703399521662342,9,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDQ59,9.8,0.056375879000000004,84.6908,OUT035,1006.6896,0.8087244060661396,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDQ01,19.7,0.161356273,253.1014,OUT018,2805.0154,2.3146912892829725,4,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDQ48,14.3,0.034605882000000004,95.9726,OUT017,2153.1972,0.49642900231932374,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDP09,19.75,0.033942546000000004,213.5902,OUT049,4460.1942,0.48691330124045823,14,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDK55,18.5,0.025740258999999998,89.4172,OUT013,1605.9096,0.36924968694082094,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NCJ43,12.792854228644991,0.026938317000000003,174.1396,OUT027,4012.1108,0.38643609292985737,28,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDI07,12.35,0.033754478,199.0426,OUT035,3361.6242,0.484215424341722,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCW41,12.792854228644991,0.015375557,156.9604,OUT027,4278.4308,0.22056575300158202,28,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDG33,5.365,0.140458316,169.7764,OUT049,3263.7516,2.0149054914806763,14,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCO05,12.792854228644991,0.046333982,97.2384,OUT027,2660.5368,0.6646711809784678,28,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDH53,20.5,0.016374762666666667,82.8592,OUT035,908.1512,0.23489957845400505,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDR49,8.71,0.139228412,49.5376,OUT046,1198.44,1.9972622476047208,16,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDF33,12.792854228644991,0.02078434533333333,109.4596,OUT027,1833.6132,0.29815601341086917,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDQ51,16.0,0.014964529444444446,48.1718,OUT017,756.3488,0.21466947215169083,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDZ38,17.6,0.00799436,171.6422,OUT013,3793.7284,0.11468085567018661,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDV52,20.7,0.12176716800000001,118.9466,OUT045,353.5398,1.7467768550297165,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDM50,13.0,0.030083482,61.922,OUT035,1557.9720000000002,0.43155417785772177,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDV60,20.2,0.118025091,195.81099999999998,OUT017,2553.343,1.6930959359387918,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDG60,20.35,0.060649213,232.7616,OUT013,2812.3392,0.8700263238787601,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDN13,18.6,0.15193174199999998,101.1358,OUT013,1105.8938,2.179494315495177,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
DRN59,12.792854228644991,0.06383101299999999,46.206,OUT027,1304.968,0.9156699459537478,28,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDU02,13.35,0.103091351,229.9352,OUT017,2519.3872,1.4788681451517753,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDZ58,17.85,0.052389407,120.9072,OUT018,2817.6656,0.7515375868504375,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCQ38,16.35,0.013355306,105.52799999999999,OUT013,2024.0320000000002,0.19158480726626986,26,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDF39,14.85,0.019550858,263.791,OUT045,4207.856,0.28046136582869835,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDT03,21.25,0.01005532,183.1608,OUT017,2756.4120000000003,0.14424578098028368,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDN09,14.15,0.034845667999999996,242.7828,OUT013,3167.8764,0.499868785323558,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDJ02,17.2,0.025162022000000003,145.9418,OUT035,1765.7016,0.3609547497675937,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDN44,12.792854228644991,0.022685222,161.592,OUT027,4314.384,0.32542450803168005,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDQ34,10.85,0.162571649,107.4622,OUT045,529.311,2.332126125797842,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDX31,20.35,0.014825605,233.2958,OUT046,4206.5244,0.2126765703856465,16,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
NCH55,16.35,0.058034349000000006,124.802,OUT010,253.00400000000002,0.8325155236419474,15,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
DRM47,9.3,0.04378569400000001,191.6846,OUT046,3057.3536,0.6281154281309518,16,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
DRL01,12.792854228644991,0.076798609,231.8958,OUT027,8413.0488,1.1016929678423406,28,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDO12,15.75,0.055241242,196.5452,OUT017,3131.9232,0.7924477882962301,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
NCK30,14.85,0.061102235,253.2698,OUT045,2283.0282,0.8765250242872255,11,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDP16,18.6,0.039517121,243.6802,OUT017,5896.3248,0.5668818079123658,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
NCG06,16.35,0.029565308999999998,256.4646,OUT018,515.3292,0.4241208719989428,4,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDX36,9.695,0.12828324300000002,226.1404,OUT046,3375.6059999999998,1.8402513866508985,16,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDT09,15.15,0.012332667,130.0284,OUT017,3559.3668,0.1769148254839003,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDF08,14.3,0.06519522900000001,88.9856,OUT035,1669.8264,0.9352399250638906,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDA43,10.895,0.108253944,194.8794,OUT010,585.2382,1.5529266792579348,15,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NCN06,8.39,0.121178848,165.1868,OUT017,2784.3756,1.7383372749998098,6,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
DRF15,18.35,0.034651979900000004,151.934,OUT013,306.268,0.4970902868519941,26,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NCX05,15.2,0.09698132,116.3492,OUT013,2548.6824,1.391218404177968,26,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDM21,20.2,0.064351908,259.4646,OUT035,2061.3168,0.9231422995022899,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCG54,12.792854228644991,0.079419801,172.3106,OUT027,5475.5392,1.1392945446334592,28,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDD26,8.71,0.072301795,185.6924,OUT045,3331.6632,1.0371851801883352,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDU23,12.15,0.021719387000000003,163.1184,OUT035,3467.4864,0.3115693921454535,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDO37,8.06,0.021420031000000003,232.0326,OUT045,3003.4238,0.30727506436561813,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDP19,11.5,0.290430317,130.6652,OUT010,258.3304,4.166286890523262,15,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
FDT13,14.85,0.018571641,187.3214,OUT046,4333.6922,0.26641428220389374,16,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDY07,11.8,0.040626524444444444,45.2402,OUT018,1148.505,0.5827964447678915,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRI47,14.7,0.020952705,143.5128,OUT049,2444.8176,0.30057116992542204,14,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCW42,12.792854228644991,0.102371638,221.2456,OUT019,663.1368,1.4685437035858517,28,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NCQ50,18.75,0.034278798,214.1218,OUT013,4488.1578,0.4917369102699254,26,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDQ09,7.235,0.056558063000000006,115.1834,OUT045,1382.2008,0.8113378756884005,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDI20,12.792854228644991,0.038377013,211.5586,OUT027,4432.2306,0.550526707441981,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
NCP05,19.6,0.025325897000000003,150.9024,OUT049,3795.06,0.3633055727506657,14,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDH02,7.27,0.020898691,92.2488,OUT017,814.9392,0.29979632719402527,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDH45,15.1,0.105881129,42.0796,OUT045,454.0756,1.5188881252589836,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DRG49,7.81,0.112906337,243.5486,OUT010,488.6972,1.6196662819470786,15,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
FDA37,7.81,0.055216312000000004,125.5046,OUT035,3237.1196,0.792090161953176,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDS13,6.465,0.125210375,266.8884,OUT017,1059.9536,1.7961704181178908,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
NCW42,12.792854228644991,0.058185842,220.8456,OUT027,4199.8664,0.8346887241067805,28,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDK15,10.8,0.098814721,100.5042,OUT018,1884.8798,1.417518945492917,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDX51,9.5,0.022058724,196.8452,OUT046,3523.4136,0.3164372561796668,16,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDJ20,20.7,0.100091576,125.5388,OUT013,2105.2596,1.4358357118090144,26,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
DRK59,8.895,0.075876602,235.9616,OUT017,1874.8928,1.0884665742731365,6,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDL45,15.6,0.037841362,125.2704,OUT018,2628.5784,0.5428426758221151,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDH41,9.0,0.081943273,214.5534,OUT013,3440.8544,1.1754943064930399,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDD05,19.35,0.016645164,120.9098,OUT045,1687.1372,0.2387785451606615,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDZ39,19.7,0.018061324,102.59899999999999,OUT045,2063.98,0.25909367239609893,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDY35,12.792854228644991,0.028062401,44.0402,OUT019,91.8804,0.4025613255895281,28,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NCE06,5.825,0.091857904,160.7894,OUT018,1617.894,1.3177218727690343,4,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDE57,12.792854228644991,0.036109413,140.6154,OUT027,4538.0928,0.5179974858010097,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDD33,12.85,0.10863337199999999,233.8642,OUT018,2323.6420000000003,1.5583696575207633,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDQ10,12.85,0.03324652,172.4422,OUT045,4483.4972,0.4769286549087072,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDN15,17.5,0.016720132,139.918,OUT013,419.454,0.23985397763904406,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDS50,17.0,0.055433377,221.1114,OUT046,4434.228,0.7952040072060854,16,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDX21,7.05,0.084966021,111.1912,OUT046,1965.4416,1.2188562925826512,16,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDL58,5.78,0.07413505299999999,264.0568,OUT035,2109.2544,1.0634836701367756,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDK09,15.2,0.09174595099999999,229.0352,OUT035,2290.3520000000003,1.3161158823164094,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
